epoch,train_loss,train_mae,val_loss,val_mae
0,10.402542836270351,2.9928062000737983,9.687694549560547,2.9092957973480225
1,9.391961174937878,2.8859774525831585,8.957061767578125,2.788670301437378
2,8.702885515776723,2.7740955497571815,8.053092002868652,2.6192781925201416
3,8.023331090023643,2.660526340307012,6.295414924621582,2.284877061843872
4,7.596290746681121,2.5632294942492897,6.154975891113281,2.2658746242523193
5,6.9096773645655825,2.4610790492069383,5.476978778839111,2.096160411834717
6,6.496523353252334,2.365939530283816,4.827750205993652,1.953251600265503
7,5.779350045238912,2.25152098698172,5.407907485961914,2.079554319381714
8,5.2764636591861125,2.13488830535518,4.930527210235596,2.031755208969116
9,4.56668253562711,2.006428273583231,10.111974716186523,3.0043365955352783
10,4.128115006303981,1.8743640971087252,3.508639097213745,1.7366092205047607
11,3.6399676664638134,1.7557442410272142,6.027136325836182,2.3070497512817383
12,3.146467519675189,1.6306626738806969,5.194852352142334,2.06876540184021
13,2.7703808965953254,1.5011702925570098,4.800146102905273,2.0805602073669434
14,2.275298804889324,1.379216534888696,4.8923659324646,1.9897304773330688
15,2.0216490517743684,1.2906799166791352,5.724279880523682,2.0731186866760254
16,1.8048291129139271,1.1792960229672884,1.680887222290039,1.1111186742782593
17,1.6657714785834556,1.1108119482936165,2.80405592918396,1.4027007818222046
18,1.3458363575491346,0.9999651464856105,2.558861017227173,1.3432610034942627
19,1.0771165046132045,0.8705811898717996,1.7873661518096924,1.1649142503738403
20,0.9024543989042522,0.7804842033849554,2.1995418071746826,1.2461882829666138
21,0.8242380124354652,0.731185915499081,0.8695150017738342,0.7245588898658752
22,0.7161398061856568,0.6941020956888855,1.5970748662948608,1.0122593641281128
23,0.5457187812579306,0.6139553541596602,0.6913968324661255,0.6770246624946594
24,0.4135551698777357,0.5124678206347261,0.7873889207839966,0.734161913394928
25,0.3979726235876199,0.5090282614897137,1.5322868824005127,0.9755637645721436
26,0.3617685350329287,0.45724489573042404,0.48971253633499146,0.5458600521087646
27,0.4348541354602165,0.5098759025214654,1.3368688821792603,0.8893710970878601
28,0.4188120777790363,0.5150327689734547,1.362571358680725,0.8845645189285278
29,0.3711698463088588,0.47463164517754003,0.9068278670310974,0.7657136917114258
30,0.3157383446027393,0.450150406071049,0.7535258531570435,0.7155671715736389
31,0.28773456136224723,0.4220511225553659,0.63295578956604,0.6069744229316711
32,0.2760641595974625,0.4190013502773486,0.5246964693069458,0.5514938831329346
33,0.2483418401677599,0.4010494486523061,0.6757226586341858,0.6646250486373901
34,0.29647191996999117,0.4202480304096392,0.45385581254959106,0.5261155366897583
35,0.23642315145446222,0.38760468568879103,0.7740494012832642,0.6506630182266235
36,0.21259475255060775,0.35966657675229585,0.5993157029151917,0.6017338037490845
37,0.23971538028495032,0.39139707959615266,0.8187804818153381,0.7177807092666626
38,0.32784223894358644,0.4495917392163142,0.7098914384841919,0.66150963306427
39,0.3015251788291854,0.421337187531506,1.0892651081085205,0.868293285369873
40,0.2286509887168282,0.38256058808763016,0.8074843287467957,0.6832071542739868
41,0.22128367556734124,0.37818226495735074,0.5949987173080444,0.6154453754425049
42,0.2303326928060547,0.39235547462455655,0.6666410565376282,0.6372104287147522
43,0.17316975429473136,0.3334569407378131,0.5628960132598877,0.5847545266151428
44,0.24479841920528334,0.39216465433599496,0.5494664311408997,0.5420750975608826
45,0.15789095623049176,0.3086325290955995,0.7738275527954102,0.720990002155304
46,0.16881749377800867,0.3377469408849956,0.5308713912963867,0.5506727695465088
47,0.12706552554479977,0.2754979624680662,0.6188061833381653,0.6149716973304749
48,0.13516589794081715,0.28886887201896083,0.5232338309288025,0.5403323173522949
49,0.1652986046515013,0.2902595071416152,0.5630108714103699,0.5538313984870911
50,0.19899180103168795,0.3451029100881414,0.8497998714447021,0.6756346821784973
51,0.2183205882306041,0.3554912766946955,0.5636984705924988,0.557704746723175
52,0.15623211299600873,0.29977198530305255,0.8928942680358887,0.7213483452796936
53,0.24516031652809636,0.3803070549540192,0.5047580599784851,0.523649275302887
54,0.1662516388212621,0.31812651437303796,0.561670184135437,0.5786100029945374
55,0.1557744807801266,0.3222846003920443,0.9389684796333313,0.7580480575561523
56,0.2141389186203721,0.3676373878953911,0.47054529190063477,0.4980083703994751
57,0.16145680338023646,0.3052123006780138,0.6966104507446289,0.6626553535461426
58,0.2280450238872636,0.38133089769224404,0.48995959758758545,0.48021000623703003
59,0.19509155451044863,0.35220121673726845,0.46953722834587097,0.49860769510269165
60,0.12841643147200707,0.281755054286617,0.5860260725021362,0.5726181268692017
61,0.16026995442656852,0.3154784385491962,0.9752662777900696,0.7613874673843384
62,0.2642929159436631,0.4151155782132014,0.6552039384841919,0.6000049710273743
63,0.15538063983202946,0.3224906275870829,0.5598257184028625,0.5534330010414124
64,0.11334020345799836,0.26422546556604054,0.5411677360534668,0.5317180752754211
65,0.125520983808919,0.28016990314611057,0.7581439018249512,0.6565840244293213
66,0.19494347238106283,0.3308875551107924,0.46757611632347107,0.46047887206077576
67,0.20069463526913028,0.3622303275685561,0.5795959234237671,0.583091139793396
68,0.15551762186322618,0.3160830593784811,0.5146588683128357,0.5030039548873901
69,0.11242513805024537,0.26264101508175314,0.6867945790290833,0.6572137475013733
70,0.16078723406019482,0.3272942002968267,0.5596295595169067,0.5750414729118347
71,0.14843144144123865,0.29958902944920035,0.46138468384742737,0.49204739928245544
72,0.17354801061906314,0.3378463031550651,0.44791078567504883,0.5098766088485718
73,0.09683093344151733,0.24950462748647217,0.5509895086288452,0.5818430185317993
74,0.10101783773315097,0.2466490984204327,0.4843493700027466,0.5425249934196472
75,0.10823066107295302,0.26350360565822617,0.5002158880233765,0.4983366131782532
76,0.15802598747647242,0.3156267023279599,0.5158262252807617,0.5449520349502563
77,0.13247300099264755,0.2900497569487645,0.49532294273376465,0.5385540127754211
78,0.1204913934232735,0.28385699790740304,0.5167485475540161,0.5452600121498108
79,0.09219988658722596,0.22704476781702235,0.5044306516647339,0.5459434986114502
80,0.13346363211932935,0.2784052274005133,0.6372551321983337,0.6085664629936218
81,0.1574509146845775,0.30757599272708663,0.47909268736839294,0.5006983876228333
82,0.13713857528531118,0.283036442601729,0.4797515869140625,0.49286895990371704
83,0.08197550744059598,0.21642407799056668,0.5360289812088013,0.56301349401474
84,0.14550010479896175,0.30432652425669465,0.6044415831565857,0.6165324449539185
85,0.19543910141174609,0.3496136725672826,0.5513520240783691,0.5588915348052979
86,0.07368580496262925,0.20245185747802982,0.7028841972351074,0.6424403786659241
87,0.09822470730977502,0.247031361347268,0.5758973956108093,0.5460870265960693
88,0.08116167819934335,0.23060249461818802,0.5251892805099487,0.5149049162864685
89,0.09204084365836039,0.25303713874778283,0.7475806474685669,0.6696875095367432
90,0.15140898969129996,0.2994476870486611,0.5546800494194031,0.5426086783409119
91,0.1210863042456901,0.2793098702604471,0.6523553729057312,0.5911328196525574
92,0.1499647762370013,0.3065825241056048,0.5601731538772583,0.5486132502555847
93,0.12440290582566126,0.2739300455159021,0.5296195149421692,0.5275203585624695
94,0.09344910789537526,0.2535247178333491,0.5527594685554504,0.5163590312004089
95,0.10033727922902899,0.25168290897178264,0.6867883205413818,0.6188176870346069
96,0.15929711979591413,0.3149472355601276,0.5701885223388672,0.5487430691719055
97,0.11068180583507908,0.2633074030943728,0.5937955379486084,0.5634167194366455
98,0.15610737558680507,0.2979888697626137,0.5718501210212708,0.5867146253585815
99,0.1056699724151538,0.24803491377154827,0.49990805983543396,0.5189179182052612
100,0.16008346766112788,0.3291581701411892,0.9775359630584717,0.7542650699615479
101,0.09332903664604372,0.24710039450572088,0.49629151821136475,0.5283095240592957
102,0.12085320176141948,0.27038243026868536,0.4761068522930145,0.5076470375061035
103,0.11733473107399728,0.2774811197630307,0.7119357585906982,0.6341735124588013
104,0.11619352021439355,0.26435471630772117,0.4487302303314209,0.48156625032424927
105,0.1341126923136383,0.3021347276594957,0.4638068675994873,0.4904178977012634
106,0.07594331676660762,0.22072933789206903,0.42018789052963257,0.46085402369499207
107,0.09856067359568137,0.23869708844042017,0.45813536643981934,0.4964146912097931
108,0.09162823664333657,0.23514688992307253,0.5013957619667053,0.525118350982666
109,0.09789503258671838,0.2430369516133297,0.4513345956802368,0.49784380197525024
110,0.0747447501611613,0.22049486009698166,0.4830949008464813,0.5364832282066345
111,0.09952709553876386,0.25488158384798026,0.6587046384811401,0.6301823854446411
112,0.07922126191408045,0.2168100855731771,0.458406001329422,0.5022448897361755
113,0.10771178339536373,0.24984712928895525,0.4462120234966278,0.4710078239440918
114,0.08923771190136551,0.23696600751355593,0.5213616490364075,0.5173733830451965
115,0.08109843013016318,0.2344787877942869,0.4857713282108307,0.48291295766830444
116,0.11140316691596498,0.26318782374926425,0.5055726766586304,0.5418428182601929
117,0.09446128979626937,0.24324327321187686,0.9946673512458801,0.8052523136138916
118,0.1101150747976805,0.25444466539240074,0.4704740047454834,0.4980931878089905
119,0.12145443924284174,0.2870353291391844,0.5482519268989563,0.5508094429969788
120,0.14268125985798083,0.2985244844606531,0.6213774681091309,0.6006608605384827
121,0.10324255072394846,0.2541746625050842,0.5510785579681396,0.5522969961166382
122,0.22635434712716926,0.37215247931268053,0.9337980151176453,0.7537124752998352
123,0.14244131418133554,0.2967512835616525,0.5543252229690552,0.5295432806015015
124,0.09247206109255432,0.23924872001655673,0.6787199974060059,0.6321746110916138
125,0.07137784603153646,0.21598581300090683,0.6930215358734131,0.637451708316803
126,0.15946780148184733,0.3131808617457687,0.5741811394691467,0.5608871579170227
127,0.09371339593097748,0.24873852397990132,0.7189164757728577,0.6592395901679993
128,0.07212844524185667,0.20821362878629554,0.46130460500717163,0.4897117018699646
129,0.11227784340499866,0.2715862113454564,0.6210599541664124,0.6039822697639465
130,0.10166916263248274,0.2444486028028403,0.553003191947937,0.5489029288291931
131,0.12181544726194157,0.26025779466879995,0.5405840277671814,0.5708533525466919
132,0.07320676909887838,0.21923457870357915,0.5300585031509399,0.5465041399002075
133,0.08540810400295837,0.23574617722256463,0.5056069493293762,0.5329602956771851
134,0.12874970419204187,0.2872653134197359,0.5280839800834656,0.546067476272583
135,0.15450898983217926,0.3077547949576667,0.5336474180221558,0.5536333918571472
136,0.1163727005845622,0.2688026528368112,0.5129527449607849,0.5656763911247253
137,0.09640008732978149,0.2370728617496336,0.739503026008606,0.6496918201446533
138,0.08115946049029045,0.22366296690002627,0.5183743834495544,0.5167204141616821
139,0.10046957264303678,0.23236193903062025,0.5265981554985046,0.5413132905960083
140,0.10435719712663759,0.23870324979909519,0.5337514281272888,0.5278418660163879
141,0.10595850583150802,0.2687990926658576,0.7078430652618408,0.6115128397941589
142,0.17601606747520115,0.33647858420846916,0.5533087849617004,0.5414995551109314
143,0.18839391228942737,0.3269480721429292,0.516812264919281,0.5077815651893616
144,0.12527097119131553,0.2718913289699477,0.5868763327598572,0.5313361287117004
145,0.118161274263492,0.2664465874674832,0.7106154561042786,0.6236197352409363
146,0.1260458557953236,0.2790235932539349,0.5067446231842041,0.51048743724823
147,0.10398863485226265,0.25653810624168955,0.5539118051528931,0.5812457799911499
148,0.05931732989093553,0.1888473124397911,0.4819921851158142,0.5209276080131531
149,0.12060934214698159,0.2840045923404848,0.5022906064987183,0.5283597707748413
150,0.10560558176776658,0.2399088620898212,0.41547149419784546,0.45637041330337524
151,0.10648471379449011,0.26081050081774293,0.49543121457099915,0.539969265460968
152,0.08650302696927839,0.23105928525026992,0.47838136553764343,0.47225135564804077
153,0.06949051300644392,0.21290699998859453,0.4590305984020233,0.49150294065475464
154,0.07963342073294315,0.2184125731589823,0.5899994373321533,0.5674980878829956
155,0.08350946975924708,0.214215748947159,0.503774106502533,0.5224668383598328
156,0.0707044842754781,0.21197349170924198,0.4911010265350342,0.5347861051559448
157,0.09384151825658706,0.2482568978780677,0.5429794788360596,0.5600639581680298
158,0.11584631347583856,0.26568381180647416,0.4693469703197479,0.5276243686676025
159,0.0673073309997798,0.20480077107425643,0.5107649564743042,0.5649484395980835
160,0.061404017859745606,0.20016221322028743,0.4811461269855499,0.5260121822357178
161,0.13754296022267476,0.2916968641010856,0.44638752937316895,0.4876900017261505
162,0.07902570124640156,0.22187406132337054,0.4619458019733429,0.5009444355964661
163,0.10032609503278848,0.24971514867867536,0.5247113704681396,0.5396146178245544
164,0.10776311877044106,0.2625446810654783,0.428548127412796,0.4823407232761383
165,0.1025194599621209,0.24701779320655082,0.4435223937034607,0.45726755261421204
166,0.11203625719798238,0.2742325585139425,0.5952578783035278,0.5906409621238708
167,0.0926996641132513,0.23262912650339998,0.6219949126243591,0.572644054889679
168,0.1388547074517258,0.29790727317574534,0.5729224681854248,0.5709482431411743
169,0.08364413683170732,0.22932736279993404,0.43105632066726685,0.47343888878822327
170,0.0881631913998349,0.24156399571943862,0.484867662191391,0.5282610058784485
171,0.06604737274137586,0.20858983689474192,0.5166093707084656,0.5306151509284973
172,0.09309952841837879,0.2482963620651106,0.44837686419487,0.4925061762332916
173,0.10874475101348359,0.2613260852180512,0.5014867186546326,0.5321101546287537
174,0.1188589726623736,0.27236026441037414,0.6046038269996643,0.6111290454864502
175,0.09888661480866946,0.25013420757977106,0.49150145053863525,0.502678632736206
176,0.09167359247502045,0.23144129027239224,0.4934060573577881,0.5186203122138977
177,0.0688050019928077,0.20792288342226856,0.6071781516075134,0.615850031375885
178,0.059817492660240605,0.17850944520490855,0.6283656358718872,0.6418465375900269
179,0.10852837374034198,0.25376741708772865,0.563812255859375,0.5837763547897339
180,0.10210216546106918,0.25112976525959213,0.5648456811904907,0.5757879614830017
181,0.08487763050717381,0.22391341113851138,0.5058793425559998,0.5116325616836548
182,0.13692794399343522,0.28554608241507884,0.48421111702919006,0.49726393818855286
183,0.15494213352801828,0.30400234907262236,0.5673272609710693,0.5523999929428101
184,0.1556902373669601,0.30250120537001113,0.703360378742218,0.6363328099250793
185,0.10811271342007737,0.2616214293699998,0.5649116039276123,0.5413246154785156
186,0.07838914329223787,0.2226423558435942,0.5715146064758301,0.5811363458633423
187,0.07385094721729939,0.20259680608023517,0.5899704694747925,0.5804518461227417
188,0.09209317246429351,0.2422037194614951,0.568423867225647,0.561141848564148
189,0.07148759608507639,0.20421222558147029,0.5177273750305176,0.5337585806846619
190,0.07364323193788046,0.2177541407978969,0.5893818140029907,0.5706017017364502
191,0.060235757033834575,0.19424364899816784,0.5059029459953308,0.5162438154220581
192,0.08879783776728248,0.22908534477596823,0.5020430088043213,0.5519294142723083
193,0.09866975021627751,0.24872488628032235,0.5551409125328064,0.5626423954963684
194,0.11112503079991591,0.2582497494182123,0.4922318458557129,0.5236093997955322
195,0.09996212797186635,0.24764843279050913,0.5718611478805542,0.5525263547897339
196,0.0942125053782212,0.2432924445100159,0.5536349415779114,0.5490707159042358
197,0.06923009568320113,0.20494518733700276,0.5324201583862305,0.5467711687088013
198,0.14178605097146169,0.28677035482064916,0.5960936546325684,0.5999299883842468
199,0.07415786865148467,0.2075534265051004,0.6333044171333313,0.5848149061203003
200,0.06973123354347129,0.20698606961893168,0.5618662238121033,0.5383396148681641
201,0.10319057547370432,0.26605257554816814,0.5506197810173035,0.5650190114974976
202,0.08295510751515747,0.2320414461828919,0.5622448325157166,0.603400468826294
203,0.13513050786396752,0.30176621868542813,0.5915252566337585,0.5755124092102051
204,0.11279806684747881,0.26051458933575433,0.8917655348777771,0.725439727306366
205,0.09459455498316993,0.2353630718673289,0.5968726873397827,0.5847752690315247
206,0.1248731628392148,0.2573851186495561,0.6656942963600159,0.6536718010902405
207,0.20924061482493211,0.3427328759359445,0.6056240200996399,0.5692806243896484
208,0.16886320082764877,0.2909869021973629,0.5961282253265381,0.5773240327835083
209,0.12047751691297963,0.25934910038222186,0.630378782749176,0.631979763507843
210,0.08287610113620758,0.21777790000564173,0.6844542622566223,0.6276002526283264
211,0.10845786933353556,0.2564946718302816,0.6062076687812805,0.5568065643310547
212,0.08478976967122391,0.22594649757933521,0.5631115436553955,0.5454182624816895
213,0.10890155189071107,0.2619202143026267,0.6237558126449585,0.5878123044967651
214,0.0775423819568717,0.21984745779259485,0.6808798313140869,0.6248601675033569
215,0.09588649431582887,0.2428634862909433,0.5526887774467468,0.5350654721260071
216,0.11673496554978946,0.27073045744587054,0.5452905297279358,0.5316880345344543
217,0.054196995822524255,0.18196561703315148,0.6358876824378967,0.613812267780304
218,0.16109310395201207,0.3386838451812142,0.5272775888442993,0.5574858784675598
219,0.07004331435389848,0.19819358811687363,0.7225793600082397,0.6888793110847473
220,0.07593177850188514,0.22024783299036838,0.5253735184669495,0.5386600494384766
221,0.07492261633337267,0.22076398206625872,0.5117183923721313,0.5332270860671997
222,0.08348149190909467,0.21057403196207425,0.6311190724372864,0.631016194820404
223,0.09332178053464966,0.23054716413320317,0.5540681481361389,0.5489404201507568
224,0.1656817280449848,0.328091760999278,0.6780023574829102,0.6452582478523254
225,0.16999692744330355,0.32070477011232723,0.5253980755805969,0.506413996219635
226,0.1333139005460237,0.29650708309069335,0.5857857465744019,0.5268985033035278
227,0.09752286015915484,0.2497996713227106,0.5129092335700989,0.5337470173835754
228,0.06922128104306909,0.205824479641702,0.5426656603813171,0.557500422000885
229,0.09153708972428974,0.24287383372967059,0.502046525478363,0.5284122228622437
230,0.05309673854213977,0.17718187052952616,0.5088109374046326,0.5410037636756897
231,0.10825311253789949,0.2558662650073588,0.4263744056224823,0.49837726354599
232,0.06981323448269956,0.20558438157504386,0.4300110638141632,0.47032448649406433
233,0.08808141526000703,0.23507965648705179,0.48972243070602417,0.564338207244873
234,0.10508024381843173,0.2588392506364869,0.5050023198127747,0.5463594198226929
235,0.09351327279318682,0.2376985711607373,0.5378527641296387,0.5492632389068604
236,0.1084758715349653,0.2578864130172652,0.5400097370147705,0.5887401103973389
237,0.1194367924109403,0.27120204553430377,0.5046762228012085,0.5661194324493408
238,0.09098222260533075,0.23770060978437724,0.4847516417503357,0.5335974097251892
239,0.09927823515194148,0.25448580224986983,0.5089177489280701,0.5755075216293335
240,0.08042784249372328,0.22961809519331464,0.5159555673599243,0.556736171245575
241,0.07002189693602956,0.2031432781142262,0.5394142866134644,0.5522943139076233
242,0.11324398516703714,0.27159258228564553,0.5841193199157715,0.5841383934020996
243,0.040672545204399085,0.1591716534213016,0.5228168964385986,0.5510125160217285
244,0.06665662232680843,0.19111474250492297,0.5080119967460632,0.535705029964447
245,0.07765369854776966,0.2081956997936071,0.587412416934967,0.5915900468826294
246,0.09353015421011188,0.24272983602666662,0.5298796892166138,0.5697368383407593
247,0.06393092190507453,0.19559472377001033,0.49680039286613464,0.5295493602752686
248,0.04969098411409961,0.1763009965902398,0.5681276321411133,0.5957821011543274
249,0.05731341206593069,0.1912616749524105,0.5038009881973267,0.516667902469635
250,0.0709077960204499,0.20706513451661177,0.44754043221473694,0.4909627139568329
251,0.10815058719472363,0.266205827234245,0.5500425696372986,0.5846673846244812
252,0.09451279538845726,0.24050212063287435,0.6494636535644531,0.6009762287139893
253,0.09214899393349041,0.2352649115840433,0.5026812553405762,0.5128178000450134
254,0.08419972380645845,0.2306041890069058,0.7441149950027466,0.6674010157585144
255,0.07644261434855248,0.2204042113261667,0.5504237413406372,0.581842303276062
256,0.08609735836022296,0.23464502653612299,0.4949905276298523,0.5207444429397583
257,0.08535851771200476,0.21100799926379432,0.4712309241294861,0.4959529638290405
258,0.08140943956519911,0.2281640036868663,0.6651015281677246,0.639910101890564
259,0.10068696227512862,0.25331322637646786,0.675852358341217,0.6457856893539429
260,0.1100998796703603,0.24935121140499347,0.5821986198425293,0.6000500321388245
261,0.08140148867962331,0.22174690500927358,0.5804039239883423,0.5527775287628174
262,0.10557154264406636,0.2528668132870786,0.5625256896018982,0.5925835967063904
263,0.08353691095644646,0.2424083090262857,0.5479872822761536,0.5565142631530762
264,0.08342418258610042,0.20685126725961323,0.5542445778846741,0.5469996929168701
265,0.09917615798984462,0.2584607312795122,0.5438424944877625,0.5413813591003418
266,0.10697689073288488,0.2601583788269444,0.5153133869171143,0.5018189549446106
267,0.12024428239959455,0.27182791638470855,0.5258346796035767,0.5573993921279907
268,0.11236462621433049,0.25963477434417015,0.6021918058395386,0.5791826844215393
